tweet-id,user,fullname,text,timestamp,day_timestamp,sentiment,day_average_sentiment,likes,replies,retweets
999677682110648321,WSJ,The Wall Street Journal,Threats to the eurozone economy are mushrooming just as the ECB prepares to phase out its giant bond-buying program https://on.wsj.com/2IK4Ali ,2018-05-24 15:45:07,2018-05-24,-0.4215,-0.5609,26,1,18
999938133302104072,WSJ,The Wall Street Journal,"Japan’s economy shrank last quarter for the first time since 2015. Analysts have focused on still-weak inflation, but the real problem may be slowing global growth https://on.wsj.com/2IIE1gh ",2018-05-25 09:00:03,2018-05-25,0.1655,0.1655,30,3,27
1000582373216485376,WSJ,The Wall Street Journal,"Amid soaring inflation and high youth unemployment, Egypt's military consolidates its stranglehold on the economy. Is another Arab Spring possible?
https://on.wsj.com/2IOpsI7 ",2018-05-27 03:40:02,2018-05-27,-0.4404,-0.2202,49,17,36
1000811390804877314,WSJ,The Wall Street Journal,"Clash over economy minister stalls Italian government
https://on.wsj.com/2IPaQZ7 ",2018-05-27 18:50:04,2018-05-27,0.0,-0.2202,49,7,27
1001059272619380736,WSJ,The Wall Street Journal,"Is another Arab Spring possible? In Egypt, the military is increasingly dominant in the economy, inflation is soaring and popular resentment is mounting. https://on.wsj.com/2ILn5WA ",2018-05-28 11:15:04,2018-05-28,-0.0258,-0.0258,43,17,39
1001412875175583744,WSJ,The Wall Street Journal,"'Gradualism is dead:' Argentina's leader faces pressure to move faster to modernize the economy, but quicker action is risky, too https://on.wsj.com/2ITEyft ",2018-05-29 10:40:09,2018-05-29,-0.4215,-0.5742,345,17,316
1001556868052017152,WSJ,The Wall Street Journal,Dow industrials fall nearly 400 points amid worries Italian political turmoil could hurt European economy and global growth https://on.wsj.com/2H2fXz3 ,2018-05-29 20:12:20,2018-05-29,-0.7269,-0.5742,51,3,48
1002255940178075648,WSJ,The Wall Street Journal,"In our winner-take-all economy, Facebook, Google and Amazon may be inching toward monopoly status https://on.wsj.com/2HaVtEq ",2018-05-31 18:30:11,2018-05-31,0.1779,0.08895,55,13,46
1002303717461413889,WSJ,The Wall Street Journal,"Opinion: Entitlements will eat America’s economy, writes @JohnKasichhttps://on.wsj.com/2J1QJXs ",2018-05-31 21:40:02,2018-05-31,0.0,0.08895,70,41,34
1042167664309882881,WSJ,The Wall Street Journal,Heard on the Street: How tariffs could distort the economy https://on.wsj.com/2NniBaW ,2018-09-18 21:45:08,2018-09-18,-0.3182,-0.3182,50,3,22
1042613095254970370,WSJ,The Wall Street Journal,"A moribund economy, limited infrastructure and inadequate facilities are some of the factors that make North Korea an unlikely Olympic host https://on.wsj.com/2Df67xm ",2018-09-20 03:15:07,2018-09-20,-0.5574,-0.5574,33,8,21
1043824841000931328,WSJ,The Wall Street Journal,The improving economy has shifted the bargaining power toward labor. “We have not seen that take place in years.” https://on.wsj.com/2xyUYlM ,2018-09-23 11:30:10,2018-09-23,0.4215,0.36985,86,10,40
1043904106883166208,WSJ,The Wall Street Journal,"The yield on 10-year U.S. Treasurys has climbed back to near a seven-year high, a sign of increased optimism that trade disputes won’t derail the global economy https://on.wsj.com/2xAlbjI ",2018-09-23 16:45:08,2018-09-23,0.3182,0.36985,98,15,73
1044368432672772096,WSJ,The Wall Street Journal,Airlines are trying to persuade economy-class passengers that they can buy meals on the plane as good as they would find in a restaurant https://on.wsj.com/2xzYBrG ,2018-09-24 23:30:12,2018-09-24,0.4404,0.4404,45,18,21
1044904452602384384,WSJ,The Wall Street Journal,"Apartment rents edge up, lifted by a strong economy and weaker home sales https://on.wsj.com/2Odu8cf ",2018-09-26 11:00:09,2018-09-26,0.1027,0.11535000000000001,33,4,31
1045017697518571521,WSJ,The Wall Street Journal,South Africa's new president is scrambling to shore up investor confidence as Africa’s most developed economy has plunged into recession https://on.wsj.com/2Od1JDg ,2018-09-26 18:30:09,2018-09-26,0.128,0.11535000000000001,44,16,37
1045146045091663873,WSJ,The Wall Street Journal,"New York’s weather, not its economy, has helped push more than a million residents to leave the state since 2010, Gov. Andrew Cuomo said https://on.wsj.com/2OeyQXn pic.twitter.com/9Wgfo0L3p5",2018-09-27 03:00:09,2018-09-27,-0.0516,-0.0516,61,65,34
1045568825285111808,WSJ,The Wall Street Journal,"The Nikkei hit its highest intraday level since November 1991, aided by improving corporate profits, a healthier economy and a weaker yen https://on.wsj.com/2Ol5ypS ",2018-09-28 07:00:08,2018-09-28,0.4215,0.4215,43,0,23
